id,age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
10477,55,management,single,tertiary,4847,yes,no,cellular,nov,18,4,106,2,other,0
12481,44,blue-collar,married,primary,2135,no,no,unknown,jun,61,1,-1,0,unknown,0
35311,58,retired,married,secondary,225,no,no,cellular,aug,122,6,-1,0,unknown,0
92286,31,management,married,tertiary,1215,no,no,cellular,jul,80,2,-1,0,unknown,0
93367,34,technician,married,secondary,-34,yes,no,unknown,may,201,5,-1,0,unknown,0
33401,33,self-employed,single,tertiary,2155,no,no,cellular,nov,295,1,-1,0,unknown,0
12999,53,management,divorced,secondary,28,yes,no,cellular,jul,142,1,-1,0,unknown,0
45181,47,services,married,secondary,1549,yes,no,unknown,may,95,6,-1,0,unknown,0
36847,52,technician,married,secondary,230,yes,yes,cellular,nov,89,4,-1,0,unknown,0
37583,22,self-employed,single,secondary,2138,no,yes,cellular,aug,164,1,109,2,other,1
79964,48,management,divorced,tertiary,-244,yes,no,unknown,may,253,1,-1,0,unknown,0
81480,43,admin.,single,secondary,56831,no,no,unknown,may,243,1,-1,0,unknown,0
49182,29,admin.,single,secondary,719,no,no,cellular,apr,76,1,-1,0,unknown,0
91245,40,management,married,secondary,8486,no,no,unknown,may,260,3,-1,0,unknown,0
64100,33,management,single,tertiary,7419,yes,no,cellular,may,21,8,331,29,failure,0
63558,30,blue-collar,married,secondary,537,yes,no,cellular,jul,661,2,-1,0,unknown,0
99795,47,retired,married,primary,1464,no,no,unknown,jun,180,4,-1,0,unknown,0
78979,39,management,married,tertiary,297,yes,no,cellular,may,734,2,-1,0,unknown,1
68014,71,technician,married,tertiary,383,no,no,cellular,apr,388,3,-1,0,unknown,1
66320,33,management,married,tertiary,0,no,no,cellular,feb,624,1,-1,0,unknown,0
98013,39,housemaid,married,primary,1146,yes,no,telephone,jul,364,1,-1,0,unknown,0
17851,25,student,single,tertiary,641,yes,no,unknown,may,53,1,-1,0,unknown,0
45532,49,blue-collar,married,secondary,1127,yes,yes,cellular,jul,579,1,-1,0,unknown,0
83392,20,blue-collar,single,secondary,423,yes,no,cellular,apr,498,1,-1,0,unknown,1
39886,31,management,single,tertiary,4319,yes,no,cellular,mar,515,2,334,5,failure,0
19872,36,services,single,secondary,198,yes,no,cellular,may,496,1,-1,0,unknown,0
60273,35,services,married,secondary,456,yes,yes,unknown,jun,100,4,-1,0,unknown,0
43772,61,retired,divorced,secondary,927,no,no,cellular,apr,427,3,-1,0,unknown,1
13657,33,technician,single,secondary,268,yes,no,unknown,may,275,9,-1,0,unknown,0
83445,59,management,divorced,tertiary,3096,no,no,cellular,aug,18,17,-1,0,unknown,0
69566,44,management,married,tertiary,7635,no,no,cellular,aug,719,5,-1,0,unknown,0
17976,32,management,single,tertiary,796,no,yes,cellular,apr,198,1,160,1,failure,0
79307,47,blue-collar,married,secondary,116,yes,no,unknown,may,376,2,-1,0,unknown,0
64428,30,unemployed,single,secondary,0,yes,no,cellular,apr,137,1,-1,0,unknown,0
87482,33,unemployed,single,primary,396,no,no,cellular,feb,382,3,-1,0,unknown,0
41664,55,blue-collar,married,primary,431,yes,no,unknown,may,68,2,-1,0,unknown,0
86560,33,management,married,tertiary,29,yes,no,cellular,may,549,1,-1,0,unknown,0
77986,26,blue-collar,married,secondary,127,yes,yes,unknown,jun,165,2,-1,0,unknown,0
44694,26,management,single,tertiary,1592,no,no,cellular,oct,604,2,485,5,other,0
30531,46,blue-collar,married,primary,1085,yes,yes,cellular,may,523,2,353,58,other,1
87300,51,blue-collar,married,secondary,22,yes,yes,unknown,may,178,1,-1,0,unknown,0
42118,52,housemaid,married,primary,310,no,yes,unknown,jun,100,4,-1,0,unknown,0
46033,30,self-employed,single,secondary,635,no,yes,cellular,jul,209,2,-1,0,unknown,0
94702,37,blue-collar,married,secondary,688,yes,no,cellular,feb,158,2,279,2,failure,0
43441,47,blue-collar,divorced,secondary,-332,no,yes,cellular,feb,48,2,-1,0,unknown,0
22533,35,unemployed,married,primary,4564,yes,no,telephone,feb,508,1,-1,0,unknown,0
82163,75,retired,married,unknown,7819,no,no,cellular,feb,261,1,97,4,other,0
19084,40,technician,married,secondary,203,yes,no,cellular,jul,328,1,-1,0,unknown,0
65532,25,management,single,tertiary,553,yes,no,cellular,sep,113,4,479,1,failure,0
31803,40,management,married,secondary,156,no,no,cellular,nov,357,1,-1,0,unknown,0
47609,36,management,married,tertiary,0,yes,no,cellular,nov,72,3,29,4,success,0
85452,26,admin.,single,secondary,8,no,no,cellular,jul,95,1,-1,0,unknown,0
28027,43,technician,single,secondary,4990,yes,no,cellular,aug,88,10,-1,0,unknown,0
97999,42,services,divorced,secondary,167,no,no,unknown,jun,119,1,-1,0,unknown,0
59615,45,admin.,married,secondary,-405,no,no,cellular,jul,189,3,-1,0,unknown,0
24229,42,entrepreneur,divorced,tertiary,626,yes,no,cellular,aug,201,2,-1,0,unknown,0
30679,58,housemaid,married,primary,935,yes,no,unknown,jun,272,2,-1,0,unknown,0
63152,60,retired,divorced,tertiary,-134,no,no,cellular,may,243,1,271,4,failure,0
12380,49,blue-collar,divorced,secondary,23,no,no,cellular,nov,221,2,-1,0,unknown,0
28271,33,admin.,single,secondary,92,no,no,cellular,jul,157,3,-1,0,unknown,0
48071,54,technician,single,tertiary,1433,yes,yes,unknown,jun,18,20,-1,0,unknown,0
15731,58,blue-collar,married,primary,0,no,no,telephone,aug,176,5,-1,0,unknown,0
21320,30,technician,single,tertiary,91,yes,yes,cellular,jul,179,1,-1,0,unknown,0
16740,35,management,married,tertiary,0,yes,yes,cellular,nov,70,1,-1,0,unknown,0
20292,34,services,married,secondary,-68,yes,no,unknown,may,122,1,-1,0,unknown,0
97392,51,blue-collar,married,primary,-272,no,yes,cellular,aug,121,5,-1,0,unknown,0
69488,34,blue-collar,married,primary,176,no,no,cellular,jul,78,1,-1,0,unknown,0
33296,41,services,divorced,secondary,2769,yes,no,unknown,jun,96,3,-1,0,unknown,0
20571,33,blue-collar,married,secondary,0,yes,yes,cellular,may,155,5,-1,0,unknown,0
78695,46,technician,married,tertiary,405,no,no,cellular,aug,138,3,-1,0,unknown,0
22732,30,management,married,tertiary,4145,yes,yes,cellular,jul,302,1,-1,0,unknown,0
97425,39,management,married,tertiary,568,yes,yes,unknown,may,206,3,-1,0,unknown,0
75094,47,admin.,single,secondary,3957,yes,no,telephone,may,58,3,334,3,other,0
83904,33,services,divorced,secondary,69,yes,no,cellular,feb,300,2,-1,0,unknown,0
69571,45,blue-collar,married,primary,71,no,no,unknown,jun,138,2,-1,0,unknown,0
41669,56,admin.,divorced,secondary,1026,yes,no,cellular,jul,173,2,-1,0,unknown,0
65598,50,admin.,single,secondary,2040,yes,no,cellular,may,149,1,357,1,failure,0
96858,45,housemaid,married,tertiary,2424,no,no,unknown,jun,452,1,-1,0,unknown,0
85025,51,blue-collar,divorced,primary,-19,yes,no,cellular,may,829,1,296,11,failure,1
58541,25,technician,single,secondary,1135,yes,no,unknown,may,396,3,-1,0,unknown,0
22525,42,admin.,divorced,secondary,723,no,no,cellular,nov,298,2,112,2,other,0
57363,60,management,married,secondary,725,yes,no,cellular,jul,266,1,-1,0,unknown,0
69260,45,management,divorced,secondary,644,yes,no,unknown,jun,633,1,-1,0,unknown,1
62193,46,blue-collar,married,primary,85,yes,no,cellular,apr,70,1,344,1,failure,0
22623,33,blue-collar,single,unknown,12,yes,no,unknown,may,241,4,-1,0,unknown,0
14750,56,management,married,tertiary,167,yes,no,telephone,apr,189,1,-1,0,unknown,0
97643,31,unemployed,single,primary,406,no,no,cellular,feb,736,1,-1,0,unknown,1
80046,34,blue-collar,single,primary,1702,no,no,cellular,feb,22,4,-1,0,unknown,0
98746,32,entrepreneur,single,tertiary,59649,no,no,cellular,sep,69,2,-1,0,unknown,0
30039,25,blue-collar,single,secondary,154,yes,no,unknown,may,312,2,-1,0,unknown,0
36915,33,blue-collar,single,secondary,16649,yes,no,cellular,feb,173,1,-1,0,unknown,0
63044,59,admin.,divorced,primary,191,yes,no,cellular,may,252,1,-1,0,unknown,0
46444,40,management,married,tertiary,406,no,no,unknown,jun,262,1,-1,0,unknown,0
88899,44,blue-collar,single,secondary,36,yes,no,unknown,may,712,1,-1,0,unknown,0
62763,43,housemaid,married,secondary,618,no,no,unknown,jun,89,4,-1,0,unknown,0
32395,40,technician,divorced,secondary,-163,yes,no,cellular,may,290,1,-1,0,unknown,0
48326,40,unemployed,divorced,secondary,452,no,no,cellular,nov,98,1,-1,0,unknown,0
90077,55,services,married,secondary,244,yes,no,cellular,may,171,1,-1,0,unknown,0
52906,50,services,divorced,secondary,622,yes,no,cellular,may,93,3,-1,0,unknown,0
45118,40,unemployed,married,secondary,1289,no,no,cellular,may,260,2,-1,0,unknown,0
26354,49,technician,married,secondary,905,no,no,cellular,jun,1543,1,-1,0,unknown,1
14977,50,management,divorced,tertiary,60,no,no,cellular,aug,255,2,-1,0,unknown,0
56900,46,admin.,married,secondary,3145,yes,no,cellular,may,28,1,-1,0,unknown,0
15207,49,technician,single,secondary,114,no,no,cellular,aug,12,6,-1,0,unknown,0
74050,56,management,married,tertiary,616,no,no,cellular,apr,225,1,83,1,success,1
41915,59,admin.,single,secondary,2166,yes,yes,cellular,may,574,1,-1,0,unknown,1
24921,28,management,single,tertiary,672,no,no,cellular,may,174,1,-1,0,unknown,0
28179,56,blue-collar,married,primary,1046,no,yes,unknown,jun,329,13,-1,0,unknown,0
91813,37,blue-collar,married,primary,89,no,yes,telephone,jul,336,4,-1,0,unknown,0
52977,28,management,single,tertiary,266,no,no,cellular,feb,108,1,-1,0,unknown,0
37555,37,housemaid,single,secondary,-178,yes,no,unknown,jun,122,5,-1,0,unknown,0
97007,37,self-employed,married,secondary,119,no,no,cellular,aug,68,4,-1,0,unknown,0
58737,38,admin.,married,secondary,884,yes,no,unknown,jun,57,2,-1,0,unknown,0
49352,47,management,married,tertiary,7741,yes,no,cellular,nov,693,3,-1,0,unknown,0
52350,52,self-employed,married,primary,-107,yes,yes,unknown,jun,134,2,-1,0,unknown,0
44532,31,self-employed,single,tertiary,1788,no,no,cellular,aug,212,15,-1,0,unknown,0
94345,30,technician,divorced,tertiary,317,yes,no,cellular,may,165,3,294,5,failure,0
13875,31,management,single,tertiary,44128,no,no,cellular,nov,74,1,-1,0,unknown,0
30432,37,technician,married,secondary,1580,no,no,cellular,aug,92,12,-1,0,unknown,0
23550,34,management,married,unknown,-353,yes,no,unknown,may,328,1,-1,0,unknown,0
81075,58,unemployed,married,secondary,68,no,no,cellular,may,169,2,-1,0,unknown,0
66169,49,management,single,tertiary,163,yes,no,unknown,may,496,3,-1,0,unknown,0
29286,29,admin.,single,secondary,171,yes,no,unknown,jun,83,10,-1,0,unknown,0
68348,30,services,married,secondary,699,yes,no,unknown,may,544,1,-1,0,unknown,0
51386,26,management,single,tertiary,2506,no,no,cellular,aug,134,1,82,3,failure,0
64377,77,retired,married,tertiary,7802,no,no,telephone,feb,483,2,-1,0,unknown,1
65303,48,services,single,secondary,-470,yes,no,cellular,jul,544,11,-1,0,unknown,0
48164,28,admin.,single,tertiary,1773,yes,no,cellular,jul,275,1,-1,0,unknown,0
79858,55,services,married,secondary,761,yes,no,telephone,may,28,1,-1,0,unknown,0
45966,32,technician,single,secondary,109,no,no,cellular,aug,101,3,-1,0,unknown,0
62965,47,blue-collar,married,secondary,1096,yes,yes,cellular,feb,174,2,-1,0,unknown,0
48675,50,management,married,secondary,0,yes,no,cellular,nov,122,2,-1,0,unknown,0
23375,44,services,divorced,secondary,608,yes,yes,unknown,jun,19,30,-1,0,unknown,0
32041,47,management,married,secondary,651,yes,no,unknown,may,143,3,-1,0,unknown,0
60910,19,student,single,secondary,372,no,no,telephone,jul,444,3,-1,0,unknown,1
75266,31,self-employed,married,tertiary,2666,no,no,telephone,jul,411,2,148,9,other,1
35435,37,admin.,married,secondary,3427,no,no,cellular,feb,46,1,-1,0,unknown,0
80220,31,blue-collar,married,secondary,-282,yes,yes,unknown,jun,108,1,-1,0,unknown,0
75076,40,technician,married,secondary,109,no,no,unknown,jun,402,22,-1,0,unknown,0
48104,32,blue-collar,single,secondary,1402,yes,no,cellular,may,343,3,295,5,other,0
27631,44,blue-collar,married,primary,412,yes,no,unknown,may,56,13,-1,0,unknown,0
56460,79,retired,married,primary,8556,no,no,telephone,jan,326,2,272,2,success,1
54142,49,self-employed,married,secondary,1878,yes,yes,unknown,may,283,11,-1,0,unknown,0
50651,36,admin.,married,secondary,68,yes,yes,unknown,may,157,1,-1,0,unknown,0
45385,27,technician,single,tertiary,0,yes,no,unknown,may,400,1,-1,0,unknown,0
67635,30,technician,married,secondary,152,yes,yes,unknown,may,213,2,-1,0,unknown,0
11895,33,technician,single,secondary,313,yes,no,unknown,may,291,2,-1,0,unknown,0
51929,37,housemaid,married,secondary,7433,no,yes,cellular,feb,630,3,-1,0,unknown,1
78613,53,admin.,divorced,secondary,-112,no,no,unknown,jun,394,1,-1,0,unknown,0
17732,39,technician,single,secondary,506,yes,no,cellular,jul,718,2,-1,0,unknown,1
48707,47,blue-collar,married,secondary,303,no,no,unknown,jun,261,1,-1,0,unknown,0
99693,27,blue-collar,single,secondary,87,no,no,telephone,jul,245,1,-1,0,unknown,0
63622,62,management,divorced,tertiary,1619,no,no,cellular,oct,534,1,-1,0,unknown,0
15949,58,management,married,tertiary,4152,yes,no,cellular,may,76,7,13,6,success,0
88651,45,technician,married,secondary,297,no,no,cellular,jan,210,2,-1,0,unknown,0
78558,32,blue-collar,single,primary,1918,yes,no,cellular,may,318,1,172,1,failure,0
41347,31,management,single,tertiary,55,no,no,cellular,aug,215,1,-1,0,unknown,0
28905,38,management,married,tertiary,691,yes,yes,cellular,aug,79,1,-1,0,unknown,0
87552,41,unemployed,divorced,primary,487,no,no,cellular,nov,163,1,200,1,failure,0
14006,55,housemaid,married,primary,1870,no,no,unknown,jun,152,1,-1,0,unknown,0
36891,30,blue-collar,single,secondary,4749,no,no,cellular,aug,220,2,-1,0,unknown,0
62000,41,self-employed,divorced,tertiary,-319,no,no,unknown,jun,263,3,-1,0,unknown,0
50174,41,management,married,primary,243,yes,no,cellular,feb,199,1,-1,0,unknown,0
99376,46,management,single,tertiary,0,no,no,cellular,aug,686,2,-1,0,unknown,1
31843,37,admin.,single,secondary,22,yes,no,cellular,may,28,2,289,5,failure,0
30823,37,management,single,secondary,655,no,yes,cellular,feb,258,6,-1,0,unknown,0
25607,30,admin.,single,tertiary,-396,yes,no,unknown,may,89,2,-1,0,unknown,0
61601,32,housemaid,married,primary,7,no,yes,unknown,jun,110,1,-1,0,unknown,0
55518,35,blue-collar,married,secondary,450,no,no,cellular,nov,95,2,-1,0,unknown,0
88389,47,management,married,tertiary,2351,no,no,cellular,jun,163,2,84,1,success,1
99004,27,technician,single,secondary,1693,yes,no,unknown,may,101,2,-1,0,unknown,0
79611,64,retired,divorced,primary,109,no,no,cellular,jun,706,1,225,2,success,1
74773,42,services,married,secondary,59,no,no,cellular,aug,144,13,-1,0,unknown,0
73762,36,management,divorced,tertiary,668,yes,no,cellular,may,623,1,-1,0,unknown,0
65240,46,entrepreneur,married,secondary,0,yes,yes,cellular,jul,54,16,-1,0,unknown,0
68447,32,technician,married,secondary,660,no,no,cellular,oct,226,2,490,1,failure,1
51360,46,admin.,divorced,secondary,207,yes,no,unknown,may,485,4,-1,0,unknown,0
66858,30,management,married,tertiary,6432,yes,no,cellular,may,334,6,165,5,failure,0
56951,33,admin.,married,secondary,855,no,no,cellular,apr,110,1,-1,0,unknown,1
28753,29,blue-collar,married,secondary,723,no,yes,cellular,jul,235,1,-1,0,unknown,0
28849,33,technician,divorced,tertiary,39,no,no,cellular,aug,123,5,-1,0,unknown,0
97600,37,management,married,tertiary,1689,yes,no,unknown,may,645,2,-1,0,unknown,0
72497,32,services,married,secondary,3756,yes,no,unknown,jun,85,3,-1,0,unknown,0
16778,35,management,married,tertiary,2088,yes,no,cellular,aug,94,1,51,3,failure,0
43462,38,management,single,tertiary,-974,yes,no,unknown,may,120,3,-1,0,unknown,0
17492,36,self-employed,married,tertiary,980,no,no,cellular,sep,349,2,53,8,failure,0
74988,53,admin.,divorced,tertiary,493,yes,yes,cellular,nov,64,3,-1,0,unknown,0
19253,23,student,single,tertiary,250,yes,no,unknown,may,166,2,-1,0,unknown,0
71424,36,blue-collar,married,secondary,-231,no,yes,cellular,jul,779,2,-1,0,unknown,0
12169,46,management,divorced,tertiary,665,yes,no,cellular,feb,158,2,207,1,other,0
32227,27,student,single,secondary,213,no,no,cellular,mar,378,1,-1,0,unknown,1
67260,48,management,married,tertiary,2,no,no,cellular,jun,79,2,-1,0,unknown,0
66181,21,technician,single,secondary,64,yes,no,cellular,may,16,1,-1,0,unknown,0
55901,23,admin.,married,secondary,836,yes,no,unknown,may,674,1,-1,0,unknown,0
62997,31,technician,married,tertiary,3564,no,no,cellular,nov,1377,1,-1,0,unknown,0
53428,30,admin.,single,secondary,125,yes,no,cellular,aug,140,3,116,1,other,0
53665,33,blue-collar,married,secondary,-271,yes,yes,unknown,may,118,2,-1,0,unknown,0
12708,60,admin.,married,unknown,2667,yes,no,unknown,may,140,1,-1,0,unknown,0
10978,60,retired,divorced,tertiary,380,no,no,cellular,jul,219,1,-1,0,unknown,0
72590,31,blue-collar,married,secondary,1138,yes,yes,unknown,may,254,3,-1,0,unknown,0
28615,51,technician,married,secondary,980,no,no,cellular,sep,114,2,-1,0,unknown,0
42571,40,services,single,secondary,-61,yes,yes,unknown,may,698,9,-1,0,unknown,0
39841,55,admin.,divorced,secondary,0,yes,yes,cellular,oct,122,1,245,4,failure,0
86349,40,technician,married,secondary,694,yes,no,cellular,jun,431,2,119,9,failure,1
19031,26,services,single,secondary,46,yes,no,cellular,may,17,3,351,6,other,0
44272,59,retired,married,unknown,1491,no,no,unknown,jun,157,2,-1,0,unknown,0
34353,51,self-employed,single,secondary,0,no,no,cellular,oct,1707,2,-1,0,unknown,1
48382,41,blue-collar,married,secondary,284,yes,no,cellular,jul,8,23,-1,0,unknown,0
10864,43,admin.,single,secondary,979,yes,no,cellular,may,154,1,-1,0,unknown,0
32741,40,admin.,single,secondary,816,no,no,cellular,jul,114,8,-1,0,unknown,0
17534,40,technician,divorced,secondary,700,yes,yes,cellular,jul,503,2,-1,0,unknown,0
11000,39,blue-collar,married,secondary,180,yes,no,cellular,apr,237,1,-1,0,unknown,0
21432,51,retired,divorced,secondary,343,yes,no,unknown,may,78,2,-1,0,unknown,0
99588,51,technician,married,secondary,563,yes,no,cellular,nov,504,1,123,3,failure,0
19442,55,services,married,secondary,408,yes,no,cellular,jul,314,2,-1,0,unknown,0
20167,41,unemployed,divorced,primary,487,no,no,cellular,apr,157,1,-1,0,unknown,0
30140,32,admin.,married,unknown,516,yes,no,cellular,may,20,8,-1,0,unknown,0
58919,43,management,married,tertiary,1429,yes,no,cellular,may,1030,1,169,3,success,1
38784,36,admin.,married,secondary,0,no,no,unknown,jun,378,4,-1,0,unknown,0
76635,47,entrepreneur,married,tertiary,2518,yes,yes,cellular,nov,132,1,186,1,other,0
41066,36,technician,married,secondary,-90,yes,no,cellular,jul,110,3,-1,0,unknown,0
28554,36,self-employed,married,tertiary,1234,no,no,cellular,jul,106,1,-1,0,unknown,0
20391,53,blue-collar,married,secondary,1797,yes,no,cellular,sep,128,3,94,5,other,0
20658,54,management,married,tertiary,1451,no,no,cellular,aug,308,7,-1,0,unknown,0
78922,35,blue-collar,married,secondary,25,yes,no,unknown,may,23,5,-1,0,unknown,0
88350,60,blue-collar,married,secondary,171,yes,no,unknown,may,219,2,-1,0,unknown,0
65498,50,blue-collar,divorced,primary,4882,yes,no,unknown,jun,320,2,-1,0,unknown,0
60454,31,services,single,secondary,295,no,no,cellular,feb,78,5,-1,0,unknown,0
36299,34,blue-collar,single,secondary,-108,yes,no,unknown,may,290,1,-1,0,unknown,0
64715,27,blue-collar,single,primary,1,yes,no,cellular,jul,120,6,-1,0,unknown,0
36933,41,admin.,married,primary,0,yes,no,cellular,may,184,2,323,1,failure,0
34943,50,management,married,tertiary,85,no,yes,cellular,jun,141,1,-1,0,unknown,0
85963,51,entrepreneur,divorced,tertiary,2109,no,no,cellular,oct,79,2,-1,0,unknown,1
13517,47,admin.,married,secondary,-245,yes,no,cellular,apr,91,1,-1,0,unknown,0
94557,57,admin.,divorced,secondary,6157,no,yes,cellular,nov,45,2,-1,0,unknown,0
